account_id,amount,amountUSD,asset_id,asset_symbol,hash,id,timestamp
0x502cb8985b2c92a8d4bf309cdaa89de9be442708,100000000000000000000,27.7974340750000025,0xe41d2489571d322189246dafa5ebde1f4699f498,ZRX,0xcb748609bdfba30ebe1e4a81b861048a0e3e3d7dad134c6d41efbb45710bf3e2,0xcb748609bdfba30ebe1e4a81b861048a0e3e3d7dad134c6d41efbb45710bf3e2-91,1557197308
0x502cb8985b2c92a8d4bf309cdaa89de9be442708,200000000000000000000,68.1801085750000062,0x0d8775f648430679a709e98d2b0cb6250d2887ef,BAT,0x507ac33d416bfdae472ab83fab83f6c898cbc97b91a051b95316f980171e6d98,0x507ac33d416bfdae472ab83fab83f6c898cbc97b91a051b95316f980171e6d98-153,1557197447
0x502cb8985b2c92a8d4bf309cdaa89de9be442708,1000000000000000000,177.72500000000001643,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH,0x3c0b9a20a119b1a49f1ea105a35fa93e5fca81560ceb705abb781950b13e83fe,0x3c0b9a20a119b1a49f1ea105a35fa93e5fca81560ceb705abb781950b13e83fe-77,1557197497
0xa7ff0d561cd15ed525e31bbe0af3fe34ac2059f6,300000000000000,0.053184750000000002415,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH,0xbe60c4a7d2add6bf703a09b0b111a1e70014acf1e82cbb6ac9f9aea69598f7b8,0xbe60c4a7d2add6bf703a09b0b111a1e70014acf1e82cbb6ac9f9aea69598f7b8-47,1557204933
0xbd9ed130a53cfafcf81502e4d35329a6c4d53410,2000000000000000000,0.671686673775000014,0x0d8775f648430679a709e98d2b0cb6250d2887ef,BAT,0x40baa23ee06935a2e7e868f54e4de15a4a0b73b8362736deb0527d8b80eb4652,0x40baa23ee06935a2e7e868f54e4de15a4a0b73b8362736deb0527d8b80eb4652-45,1557217208
0x502cb8985b2c92a8d4bf309cdaa89de9be442708,1000000000000000000,20.004143099733334727,0x1985365e9f78359a9b6ad760e32412f4a445e862,REP,0xb1d8d2f1ed5b6d02b2639f4a28528a48f7fd86b697ce96683c18e623a02520bf,0xb1d8d2f1ed5b6d02b2639f4a28528a48f7fd86b697ce96683c18e623a02520bf-61,1557250486
0x502cb8985b2c92a8d4bf309cdaa89de9be442708,200000000000000000000,200,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,0xdd380d65d7e885ee7e32c5858dae34c4ce6b6cbacc408c4719c6737dafa1c587,0xdd380d65d7e885ee7e32c5858dae34c4ce6b6cbacc408c4719c6737dafa1c587-216,1557250631
0x502cb8985b2c92a8d4bf309cdaa89de9be442708,100000000,100,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0xd249b42ba2b274a22b78a1075b13389aff6b26806539f614f53979fd99dcf14d,0xd249b42ba2b274a22b78a1075b13389aff6b26806539f614f53979fd99dcf14d-79,1557263239
0x502cb8985b2c92a8d4bf309cdaa89de9be442708,1000000000,1000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0x18fbcb16af3279da25c09d74474af0443ef29a2796f9c1b55090d8d030d88195,0x18fbcb16af3279da25c09d74474af0443ef29a2796f9c1b55090d8d030d88195-62,1557275580
0x502cb8985b2c92a8d4bf309cdaa89de9be442708,8000000000000000000,1322.678739565301091936,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH,0x520de7d4ecaed91b8a57245be2bef16181b3dce82dba2882040b1bd688cbe407,0x520de7d4ecaed91b8a57245be2bef16181b3dce82dba2882040b1bd688cbe407-29,1557277482
0xb3fbe25be2e8ca097e9ac924e94af000dd3a5663,1116010,1.11601,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0x00a261b434b42c25db8c7425a4e4c3ad6f1d795520dd831d5fb27b926df07fec,0x00a261b434b42c25db8c7425a4e4c3ad6f1d795520dd831d5fb27b926df07fec-70,1557277571
0xb3fbe25be2e8ca097e9ac924e94af000dd3a5663,111601,0.111601,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0x861db05eb5e382057c8c442e473f561122d1d6fcd55e2074e0ea064b80bf0b42,0x861db05eb5e382057c8c442e473f561122d1d6fcd55e2074e0ea064b80bf0b42-66,1557277700
0xb3fbe25be2e8ca097e9ac924e94af000dd3a5663,30000000,30,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0x795b724b966b8a766d44df59607c89bc452d56e95c91193d7f407c854f2846b1,0x795b724b966b8a766d44df59607c89bc452d56e95c91193d7f407c854f2846b1-24,1557291996
0xb3fbe25be2e8ca097e9ac924e94af000dd3a5663,15000,0.015,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0x225bb2997dfeced7a6b1e78fb9145bc7373e459008cbb7c32f5744d45cac3771,0x225bb2997dfeced7a6b1e78fb9145bc7373e459008cbb7c32f5744d45cac3771-58,1557292205
0xb3fbe25be2e8ca097e9ac924e94af000dd3a5663,2023966554008649800,2.024999999897327602649407429696814,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,0x474d1ab35006f1b0604924d2df9928b010c41e69a978396ce31c087524651e9b,0x474d1ab35006f1b0604924d2df9928b010c41e69a978396ce31c087524651e9b-48,1557292687
0x502cb8985b2c92a8d4bf309cdaa89de9be442708,1500000000000000000000,1501.2584324283758565,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,0xcc8f79d46bcf085945af8ac7f6776b6cdde0c88b519a5f7aa8acab46025d55ed,0xcc8f79d46bcf085945af8ac7f6776b6cdde0c88b519a5f7aa8acab46025d55ed-57,1557334849
0x4654f56a64301b9b582f843f97332d96ead11ff8,1000000000000000000,0.316411310655435386,0x0d8775f648430679a709e98d2b0cb6250d2887ef,BAT,0xc1ff325eef5fbdb43e9f99aad892ca51fca925cf4fce242da7db468a486e216b,0xc1ff325eef5fbdb43e9f99aad892ca51fca925cf4fce242da7db468a486e216b-103,1557356204
0x502cb8985b2c92a8d4bf309cdaa89de9be442708,300000000,300,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0x9e7915a14c8296664ad93d606f5b0b6a00b823ce61cc7e3d4d134cf127a473f7,0x9e7915a14c8296664ad93d606f5b0b6a00b823ce61cc7e3d4d134cf127a473f7-49,1557359676
0x502cb8985b2c92a8d4bf309cdaa89de9be442708,1000000000,1000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0x21e316a18e2eff30661033a2716858d1e02aff093e8dc088f1986aac2717d975,0x21e316a18e2eff30661033a2716858d1e02aff093e8dc088f1986aac2717d975-61,1557364826
0x29bc5fb2b177dd3432661ee5c67e7d7008350fcf,8530000000000000000,2.51190351160648289667,0x0d8775f648430679a709e98d2b0cb6250d2887ef,BAT,0x33f00438e91431561984ca8cb920b1a5fcbd567cdbec2e39d3de554e30a3d9b0,0x33f00438e91431561984ca8cb920b1a5fcbd567cdbec2e39d3de554e30a3d9b0-91,1557405231
0x6361c73de2e382899c040923a1af481ea927cf20,229755873344502596,0.06500690804557349575701830822480581,0x0d8775f648430679a709e98d2b0cb6250d2887ef,BAT,0x4499e858aad19658c8418b1020536e8dd11857323dfae62d081fe891899d4256,0x4499e858aad19658c8418b1020536e8dd11857323dfae62d081fe891899d4256-152,1557427492
0xb3fbe25be2e8ca097e9ac924e94af000dd3a5663,129597828080406540000,128.6236811495906317017434808105548,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,0x0ef190a4a1ce059a1cd39d6d867f6934a3810298b1fd1fe7d67a9471254da91f,0x0ef190a4a1ce059a1cd39d6d867f6934a3810298b1fd1fe7d67a9471254da91f-53,1557428151
0xb3fbe25be2e8ca097e9ac924e94af000dd3a5663,13499762616294941000,13.34354100407337956308508320954366,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,0x698d055d584550d5886a645694ec334f5a11c7744d37d6bb28f028557eebccc5,0x698d055d584550d5886a645694ec334f5a11c7744d37d6bb28f028557eebccc5-29,1557450559
0xb3fbe25be2e8ca097e9ac924e94af000dd3a5663,87087884225857370000,86.08008801007012739218073894833992,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,0x2fe178e38fa51eaf3b1fd64e7d6ba34fde25e0caed95a834e9c6746e61f363bc,0x2fe178e38fa51eaf3b1fd64e7d6ba34fde25e0caed95a834e9c6746e61f363bc-90,1557451084
0x2577a8539cb2194acd72f035dbb691ce5f406d3f,70000000000000000000,69.7348058186935596,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,0xdff3b2255c79c78100e496af726871c24963c493a451de58c39121c68d43f2a8,0xdff3b2255c79c78100e496af726871c24963c493a451de58c39121c68d43f2a8-78,1557783530
0xa218a8346454c982912cf6d14c714663c2d510d8,5000000000000000000,1.81645255133776112,0x0d8775f648430679a709e98d2b0cb6250d2887ef,BAT,0x6289e1e853b6804f76f2d345e38a49aac70e496dc333450920c004173b70b465,0x6289e1e853b6804f76f2d345e38a49aac70e496dc333450920c004173b70b465-23,1557791678
0x2577a8539cb2194acd72f035dbb691ce5f406d3f,53000000000000000000,52.981047582659350167,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,DAI,0xec7d8759d108521a63cc4e0ced594380442456e45ef3ac00e5ce329c5256f9fe,0xec7d8759d108521a63cc4e0ced594380442456e45ef3ac00e5ce329c5256f9fe-48,1557852507
0x502cb8985b2c92a8d4bf309cdaa89de9be442708,1594000000,1594,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0xaaf4df4842971ed9d23c403f5f72cf66be2adf130b4b474efc01020385d2585f,0xaaf4df4842971ed9d23c403f5f72cf66be2adf130b4b474efc01020385d2585f-53,1557920349
